gamePk,team_name,norm_x,period_1_side
2017020836,Calgary Flames,71.0,left
2017020836,New York Rangers,-79.0,right
2017020837,Columbus Blue Jackets,55.0,left
2017020837,Washington Capitals,-74.0,right
2017020838,Florida Panthers,-71.0,right
2017020838,Los Angeles Kings,60.0,left
2017020839,Carolina Hurricanes,-73.0,right
2017020839,Vancouver Canucks,59.0,left
2017020840,St. Louis Blues,63.5,left
2017020840,Winnipeg Jets,-62.5,right
2017020841,Dallas Stars,-74.5,right
2017020841,Pittsburgh Penguins,49.0,left
2017020842,Anaheim Ducks,66.0,left
2017020842,Edmonton Oilers,-67.5,right
2017020843,Boston Bruins,67.5,left
2017020843,Buffalo Sabres,-63.0,right
2017020844,Ottawa Senators,66.5,left
2017020844,Toronto Maple Leafs,-61.0,right
2017020845,Montréal Canadiens,-66.0,right
2017020845,Nashville Predators,63.0,left
2017020846,Los Angeles Kings,-54.0,right
2017020846,Tampa Bay Lightning,63.5,left
2017020847,Carolina Hurricanes,-75.0,right
2017020847,Colorado Avalanche,66.0,left
2017020848,Columbus Blue Jackets,66.0,left
2017020848,New Jersey Devils,-63.0,right
2017020849,Chicago Blackhawks,52.0,left
2017020849,Minnesota Wild,-64.0,right
2017020850,Arizona Coyotes,48.0,left
2017020850,Philadelphia Flyers,-57.5,right
2017020851,Edmonton Oilers,-64.0,right
2017020851,San Jose Sharks,64.5,left
2017020852,Detroit Red Wings,59.0,left
2017020852,Washington Capitals,-67.25,right
2017020853,Pittsburgh Penguins,-61.0,right
2017020853,St. Louis Blues,63.0,left
2017020854,New York Rangers,52.5,left
2017020854,Winnipeg Jets,-52.0,right
2017020855,Dallas Stars,-71.0,right
2017020855,Vancouver Canucks,65.0,left
2017020856,Buffalo Sabres,62.0,left
2017020856,Colorado Avalanche,-52.0,right
2017020857,Boston Bruins,-63.5,right
2017020857,New Jersey Devils,68.5,left
2017020858,Calgary Flames,-63.0,right
2017020858,New York Islanders,42.0,left
2017020859,Philadelphia Flyers,51.0,left
2017020859,Vegas Golden Knights,-55.5,right
2017020860,Anaheim Ducks,65.0,left
2017020860,San Jose Sharks,-67.0,right
2017020861,Tampa Bay Lightning,66.0,left
2017020861,Toronto Maple Leafs,-71.0,right
2017020862,Edmonton Oilers,73.0,left
2017020862,Florida Panthers,-64.0,right
2017020863,Arizona Coyotes,73.0,left
2017020863,Chicago Blackhawks,-59.0,right
2017020864,Boston Bruins,46.0,left
2017020864,Calgary Flames,-46.0,right
2017020865,Buffalo Sabres,57.5,left
2017020865,Tampa Bay Lightning,-64.0,right
2017020866,Columbus Blue Jackets,-73.0,right
2017020866,New York Islanders,69.0,left
2017020867,New Jersey Devils,66.0,left
2017020867,Philadelphia Flyers,-65.0,right
2017020868,Ottawa Senators,-53.0,right
2017020868,Pittsburgh Penguins,61.0,left
2017020869,Carolina Hurricanes,-67.5,right
2017020869,Los Angeles Kings,63.0,left
2017020870,Anaheim Ducks,73.5,left
2017020870,Detroit Red Wings,-63.5,right
2017020871,Nashville Predators,63.0,left
2017020871,St. Louis Blues,-60.5,right
2017020872,Minnesota Wild,-58.0,right
2017020872,New York Rangers,42.0,left
2017020873,Washington Capitals,67.0,left
2017020873,Winnipeg Jets,-69.0,right
2017020874,Chicago Blackhawks,62.0,left
2017020874,Vegas Golden Knights,-67.0,right
2017020875,Arizona Coyotes,-70.5,right
2017020875,San Jose Sharks,71.0,left
2017020876,Columbus Blue Jackets,60.5,left
2017020876,Toronto Maple Leafs,-71.5,right
2017020877,Colorado Avalanche,-67.0,right
2017020877,Montréal Canadiens,65.0,left
2017020878,Florida Panthers,60.5,left
2017020878,Vancouver Canucks,-62.0,right
2017020879,Carolina Hurricanes,-67.0,right
2017020879,New Jersey Devils,72.0,left
2017020880,New York Islanders,73.5,left
2017020880,New York Rangers,-65.0,right
2017020881,Los Angeles Kings,-65.0,right
2017020881,Pittsburgh Penguins,64.0,left
2017020882,Buffalo Sabres,-49.5,right
2017020882,Ottawa Senators,67.0,left
2017020883,Detroit Red Wings,-52.0,right
2017020883,Tampa Bay Lightning,54.0,left
2017020884,Calgary Flames,-76.0,right
2017020884,Nashville Predators,69.5,left
2017020885,Minnesota Wild,-54.5,right
2017020885,Washington Capitals,54.5,left
2017020886,Anaheim Ducks,78.0,left
2017020886,Chicago Blackhawks,-58.5,right
2017020887,Arizona Coyotes,58.0,left
2017020887,Montréal Canadiens,-60.5,right
2017020888,Edmonton Oilers,70.0,left
2017020888,Vegas Golden Knights,-76.5,right
2017020889,San Jose Sharks,60.0,left
2017020889,Vancouver Canucks,-61.0,right
2017020890,Columbus Blue Jackets,51.25,left
2017020890,Philadelphia Flyers,-69.5,right
2017020891,Carolina Hurricanes,-66.5,right
2017020891,New York Islanders,67.5,left
2017020892,Colorado Avalanche,60.0,left
2017020892,Winnipeg Jets,-66.0,right
2017020893,Dallas Stars,-55.0,right
2017020893,St. Louis Blues,50.5,left
2017020894,Buffalo Sabres,48.0,left
2017020894,Los Angeles Kings,-44.0,right
2017020895,New York Rangers,-53.0,right
2017020895,Ottawa Senators,64.0,left
2017020896,Anaheim Ducks,59.0,left
2017020896,Minnesota Wild,-64.0,right
2017020897,Arizona Coyotes,69.0,left
2017020897,Edmonton Oilers,-58.0,right
2017020898,New Jersey Devils,-52.0,right
2017020898,Tampa Bay Lightning,56.5,left
2017020899,Pittsburgh Penguins,63.5,left
2017020899,Toronto Maple Leafs,-66.0,right
2017020900,Montréal Canadiens,65.0,left
2017020900,Vegas Golden Knights,-52.0,right
2017020901,Detroit Red Wings,-71.0,right
2017020901,Nashville Predators,67.0,left
2017020902,Chicago Blackhawks,-72.0,right
2017020902,Washington Capitals,74.5,left
2017020903,Calgary Flames,-63.0,right
2017020903,Florida Panthers,59.5,left
2017020904,Boston Bruins,62.0,left
2017020904,Vancouver Canucks,-70.0,right
2017020905,New York Rangers,-63.5,right
2017020905,Philadelphia Flyers,66.0,left
2017020906,Colorado Avalanche,-67.0,right
2017020906,Edmonton Oilers,63.0,left
2017020907,Carolina Hurricanes,-69.0,right
2017020907,New Jersey Devils,71.0,left
2017020908,Columbus Blue Jackets,61.0,left
2017020908,Pittsburgh Penguins,-73.0,right
2017020909,Detroit Red Wings,-56.0,right
2017020909,Toronto Maple Leafs,66.0,left
2017020910,Florida Panthers,64.5,left
2017020910,Winnipeg Jets,-67.0,right
2017020911,Dallas Stars,-63.0,right
2017020911,San Jose Sharks,64.5,left
2017020912,Minnesota Wild,-74.5,right
2017020912,New York Islanders,58.0,left
2017020913,Buffalo Sabres,62.0,left
2017020913,Washington Capitals,-60.5,right
2017020914,Boston Bruins,71.5,left
2017020914,Calgary Flames,-58.0,right
2017020915,Nashville Predators,57.0,left
2017020915,Ottawa Senators,-67.0,right
2017020916,Chicago Blackhawks,-69.0,right
2017020916,Los Angeles Kings,60.0,left
2017020917,Anaheim Ducks,63.0,left
2017020917,Vegas Golden Knights,-53.0,right
2017020918,Florida Panthers,67.0,left
2017020918,Toronto Maple Leafs,-67.0,right
2017020919,Columbus Blue Jackets,-52.5,right
2017020919,New Jersey Devils,65.0,left
2017020920,Montréal Canadiens,65.0,left
2017020920,Philadelphia Flyers,-57.75,right
2017020921,Tampa Bay Lightning,59.5,left
2017020921,Washington Capitals,-58.0,right
2017020922,Detroit Red Wings,-58.0,right
2017020922,Nashville Predators,66.0,left
2017020923,San Jose Sharks,-44.0,right
2017020923,St. Louis Blues,65.0,left
2017020924,Los Angeles Kings,42.5,left
2017020924,Winnipeg Jets,-57.5,right
2017020925,Boston Bruins,-64.5,right
2017020925,Edmonton Oilers,58.5,left
2017020926,Colorado Avalanche,66.5,left
2017020926,Vancouver Canucks,-66.75,right
2017020927,Chicago Blackhawks,-69.5,right
2017020927,Ottawa Senators,75.0,left
2017020928,Anaheim Ducks,58.0,left
2017020928,Dallas Stars,-76.0,right
2017020929,Calgary Flames,64.0,left
2017020929,Vegas Golden Knights,-55.5,right
2017020930,New York Islanders,64.0,left
2017020930,Toronto Maple Leafs,-70.5,right
2017020931,Minnesota Wild,-58.0,right
2017020931,New Jersey Devils,54.5,left
2017020932,Columbus Blue Jackets,56.5,left
2017020932,Philadelphia Flyers,-57.0,right
2017020933,Montréal Canadiens,-76.0,right
2017020933,New York Rangers,53.0,left
2017020934,Ottawa Senators,66.0,left
2017020934,Tampa Bay Lightning,-56.0,right
2017020935,Buffalo Sabres,67.75,left
2017020935,Detroit Red Wings,-63.0,right
2017020936,Florida Panthers,-70.0,right
2017020936,Washington Capitals,66.5,left
2017020937,Nashville Predators,64.0,left
2017020937,San Jose Sharks,-63.0,right
2017020938,Colorado Avalanche,-55.75,right
2017020938,Edmonton Oilers,65.0,left
2017020939,Arizona Coyotes,77.5,left
2017020939,Calgary Flames,-70.0,right
2017020940,Dallas Stars,72.0,left
2017020940,Los Angeles Kings,-54.0,right
2017020941,Minnesota Wild,75.0,left
2017020941,New York Rangers,-44.0,right
2017020942,Carolina Hurricanes,-63.0,right
2017020942,Pittsburgh Penguins,71.0,left
2017020943,St. Louis Blues,59.0,left
2017020943,Winnipeg Jets,-68.0,right
2017020944,Chicago Blackhawks,-69.0,right
2017020944,San Jose Sharks,69.5,left
2017020945,Vancouver Canucks,53.0,left
2017020945,Vegas Golden Knights,-64.0,right
2017020946,Ottawa Senators,63.0,left
2017020946,Philadelphia Flyers,-68.0,right
2017020947,Calgary Flames,-65.0,right
2017020947,Colorado Avalanche,49.0,left
2017020948,Boston Bruins,53.0,left
2017020948,Toronto Maple Leafs,-66.5,right
2017020949,Montréal Canadiens,-74.0,right
2017020949,Tampa Bay Lightning,68.0,left
2017020950,Carolina Hurricanes,55.0,left
2017020950,Detroit Red Wings,-60.0,right
2017020951,Florida Panthers,-62.0,right
2017020951,Pittsburgh Penguins,72.0,left
2017020952,New Jersey Devils,72.0,left
2017020952,New York Islanders,-52.0,right
2017020953,Buffalo Sabres,62.0,left
2017020953,Washington Capitals,-65.0,right
2017020954,Chicago Blackhawks,-66.0,right
2017020954,Columbus Blue Jackets,59.0,left
2017020955,Dallas Stars,-47.0,right
2017020955,Winnipeg Jets,63.0,left
2017020956,Anaheim Ducks,-62.0,right
2017020956,Arizona Coyotes,61.0,left
2017020957,Edmonton Oilers,63.0,left
2017020957,Los Angeles Kings,-71.0,right
2017020958,Boston Bruins,-67.0,right
2017020958,Buffalo Sabres,57.0,left
2017020959,Nashville Predators,53.5,left
2017020959,St. Louis Blues,-56.5,right
2017020960,Detroit Red Wings,65.75,left
2017020960,New York Rangers,-71.0,right
2017020961,Minnesota Wild,-70.75,right
2017020961,San Jose Sharks,60.25,left
2017020962,Anaheim Ducks,74.0,left
2017020962,Edmonton Oilers,-73.5,right
2017020963,Arizona Coyotes,65.0,left
2017020963,Vancouver Canucks,-73.0,right
2017020964,Columbus Blue Jackets,54.0,left
2017020964,Washington Capitals,-54.5,right
2017020965,Montréal Canadiens,-72.0,right
2017020965,Philadelphia Flyers,72.0,left
2017020966,Tampa Bay Lightning,55.5,left
2017020966,Toronto Maple Leafs,-62.5,right
2017020967,Colorado Avalanche,-57.0,right
2017020967,Vancouver Canucks,60.0,left
2017020968,Los Angeles Kings,-60.0,right
2017020968,Vegas Golden Knights,70.0,left
2017020969,Boston Bruins,56.75,left
2017020969,Carolina Hurricanes,-62.0,right
2017020970,New Jersey Devils,-70.0,right
2017020970,Pittsburgh Penguins,67.0,left
2017020971,Ottawa Senators,58.5,left
2017020971,Washington Capitals,-51.5,right
2017020972,Florida Panthers,-65.0,right
2017020972,Toronto Maple Leafs,72.25,left
2017020973,Minnesota Wild,-77.5,right
2017020973,St. Louis Blues,59.5,left
2017020974,Nashville Predators,69.5,left
2017020974,Winnipeg Jets,-52.0,right
2017020975,Calgary Flames,67.0,left
2017020975,Dallas Stars,-65.0,right
2017020976,Los Angeles Kings,57.0,left
2017020976,Vegas Golden Knights,-63.0,right
2017020977,Edmonton Oilers,-69.0,right
2017020977,San Jose Sharks,73.0,left
2017020978,Montréal Canadiens,-72.5,right
2017020978,New York Islanders,62.0,left
2017020979,Buffalo Sabres,-56.75,right
2017020979,Tampa Bay Lightning,68.5,left
2017020980,Detroit Red Wings,-65.0,right
2017020980,St. Louis Blues,60.0,left
2017020981,Calgary Flames,71.0,left
2017020981,Colorado Avalanche,-56.0,right
2017020982,New York Rangers,68.5,left
2017020982,Vancouver Canucks,-66.0,right
2017020983,Boston Bruins,72.0,left
2017020983,Pittsburgh Penguins,-65.0,right
2017020984,Carolina Hurricanes,75.5,left
2017020984,Philadelphia Flyers,-49.0,right
2017020985,Florida Panthers,-71.0,right
2017020985,New Jersey Devils,53.0,left
2017020986,Dallas Stars,-59.0,right
2017020986,Tampa Bay Lightning,59.75,left
2017020987,Edmonton Oilers,63.0,left
2017020987,Nashville Predators,-64.0,right
2017020988,Arizona Coyotes,48.0,left
2017020988,Minnesota Wild,-64.0,right
2017020989,Columbus Blue Jackets,66.5,left
2017020989,Los Angeles Kings,-65.0,right
2017020990,Chicago Blackhawks,-65.0,right
2017020990,San Jose Sharks,61.0,left
2017020991,Montréal Canadiens,-76.0,right
2017020991,New York Islanders,63.0,left
2017020992,Buffalo Sabres,66.0,left
2017020992,Florida Panthers,-58.0,right
2017020993,Carolina Hurricanes,-55.5,right
2017020993,New Jersey Devils,52.5,left
2017020994,Detroit Red Wings,51.0,left
2017020994,Winnipeg Jets,-58.0,right
2017020995,Colorado Avalanche,-60.5,right
2017020995,Minnesota Wild,55.0,left
2017020996,Calgary Flames,-70.0,right
2017020996,New York Rangers,66.0,left
2017020997,Nashville Predators,52.75,left
2017020997,Vancouver Canucks,-68.5,right
2017020998,Ottawa Senators,68.0,left
2017020998,Vegas Golden Knights,-63.5,right
2017020999,Anaheim Ducks,65.5,left
2017020999,Columbus Blue Jackets,-53.5,right
2017021000,Philadelphia Flyers,-57.5,right
2017021000,Tampa Bay Lightning,58.5,left
2017021001,Dallas Stars,-72.75,right
2017021001,St. Louis Blues,57.0,left
2017021002,Chicago Blackhawks,56.5,left
2017021002,Los Angeles Kings,-62.0,right
2017021003,Boston Bruins,68.0,left
2017021003,Montréal Canadiens,-61.5,right
2017021004,New York Islanders,-54.25,right
2017021004,Pittsburgh Penguins,62.5,left
2017021005,Toronto Maple Leafs,-64.0,right
2017021005,Washington Capitals,58.5,left
2017021006,Arizona Coyotes,69.0,left
2017021006,Ottawa Senators,-70.5,right
2017021007,Edmonton Oilers,60.0,left
2017021007,New York Rangers,-71.5,right
2017021008,Florida Panthers,-77.5,right
2017021008,Philadelphia Flyers,50.5,left
2017021009,Colorado Avalanche,-58.5,right
2017021009,Nashville Predators,57.5,left
2017021010,Anaheim Ducks,78.0,left
2017021010,Chicago Blackhawks,-72.5,right
2017021011,New Jersey Devils,56.0,left
2017021011,Vegas Golden Knights,-61.0,right
2017021012,Carolina Hurricanes,-61.0,right
2017021012,Winnipeg Jets,54.0,left
2017021013,Detroit Red Wings,53.0,left
2017021013,Minnesota Wild,-62.5,right
2017021014,Columbus Blue Jackets,-66.0,right
2017021014,San Jose Sharks,69.0,left
2017021015,Buffalo Sabres,68.0,left
2017021015,Toronto Maple Leafs,-64.5,right
2017021016,Calgary Flames,-59.75,right
2017021016,Pittsburgh Penguins,68.5,left
2017021017,Dallas Stars,-73.0,right
2017021017,Ottawa Senators,69.75,left
2017021018,Arizona Coyotes,-70.0,right
2017021018,Edmonton Oilers,58.5,left
2017021019,New York Islanders,67.0,left
2017021019,Vancouver Canucks,-70.0,right
2017021020,Boston Bruins,63.5,left
2017021020,Detroit Red Wings,-67.0,right
2017021021,Montréal Canadiens,-75.0,right
2017021021,New Jersey Devils,69.0,left
2017021022,New York Rangers,-66.0,right
2017021022,Winnipeg Jets,60.0,left
2017021023,Columbus Blue Jackets,48.0,left
2017021023,Vegas Golden Knights,-54.0,right
2017021024,Florida Panthers,-55.0,right
2017021024,Tampa Bay Lightning,59.0,left
2017021025,Dallas Stars,-52.0,right
2017021025,Nashville Predators,57.0,left
2017021026,Carolina Hurricanes,72.0,left
2017021026,Minnesota Wild,-68.0,right
2017021027,Chicago Blackhawks,-77.0,right
2017021027,Colorado Avalanche,69.0,left
2017021028,Anaheim Ducks,74.0,left
2017021028,Washington Capitals,-77.0,right
2017021029,Buffalo Sabres,42.0,left
2017021029,Calgary Flames,-61.0,right
2017021030,Philadelphia Flyers,-57.5,right
2017021030,Pittsburgh Penguins,67.0,left
2017021031,Arizona Coyotes,63.0,left
2017021031,Vancouver Canucks,-57.0,right
2017021032,Boston Bruins,62.0,left
2017021032,Philadelphia Flyers,-55.0,right
2017021033,New Jersey Devils,65.0,left
2017021033,Winnipeg Jets,-52.0,right
2017021034,Colorado Avalanche,-67.25,right
2017021034,Columbus Blue Jackets,68.0,left
2017021035,Buffalo Sabres,-66.5,right
2017021035,Ottawa Senators,64.5,left
2017021036,Detroit Red Wings,-75.0,right
2017021036,Vegas Golden Knights,66.0,left
2017021037,New York Rangers,-62.0,right
2017021037,Tampa Bay Lightning,57.0,left
2017021038,Florida Panthers,-68.0,right
2017021038,Montréal Canadiens,54.0,left
2017021039,Anaheim Ducks,-63.5,right
2017021039,Nashville Predators,71.0,left
2017021040,Carolina Hurricanes,71.0,left
2017021040,Chicago Blackhawks,-66.0,right
2017021041,Edmonton Oilers,56.5,left
2017021041,New York Islanders,-64.0,right
2017021042,Los Angeles Kings,-51.0,right
2017021042,Washington Capitals,57.0,left
2017021043,San Jose Sharks,55.0,left
2017021043,St. Louis Blues,-70.5,right
2017021044,Columbus Blue Jackets,54.0,left
2017021044,Detroit Red Wings,-62.0,right
2017021045,Calgary Flames,-57.0,right
2017021045,Ottawa Senators,45.0,left
2017021046,Anaheim Ducks,46.0,left
2017021046,Dallas Stars,-57.0,right
2017021047,Minnesota Wild,72.5,left
2017021047,Vancouver Canucks,-61.0,right
2017021048,Boston Bruins,66.0,left
2017021048,Chicago Blackhawks,-63.5,right
2017021049,Buffalo Sabres,57.0,left
2017021049,Vegas Golden Knights,-67.0,right
2017021050,Montréal Canadiens,-63.5,right
2017021050,Tampa Bay Lightning,65.0,left
2017021051,Philadelphia Flyers,-60.0,right
2017021051,Winnipeg Jets,62.0,left
2017021052,Arizona Coyotes,61.0,left
2017021052,Colorado Avalanche,-58.0,right
2017021053,Los Angeles Kings,-63.0,right
2017021053,St. Louis Blues,54.5,left
2017021054,San Jose Sharks,74.0,left
2017021054,Washington Capitals,-70.0,right
2017021055,Pittsburgh Penguins,64.0,left
2017021055,Toronto Maple Leafs,-56.0,right
2017021056,Florida Panthers,-63.0,right
2017021056,New York Rangers,67.0,left
2017021057,Nashville Predators,51.5,left
2017021057,New Jersey Devils,-66.0,right
2017021058,Edmonton Oilers,62.0,left
2017021058,Minnesota Wild,-78.5,right
2017021059,Boston Bruins,69.5,left
2017021059,Chicago Blackhawks,-59.0,right
2017021060,Calgary Flames,-60.0,right
2017021060,New York Islanders,55.0,left
2017021061,Dallas Stars,-58.5,right
2017021061,Pittsburgh Penguins,68.5,left
2017021062,Arizona Coyotes,62.5,left
2017021062,Vancouver Canucks,-61.0,right
2017021063,Carolina Hurricanes,63.0,left
2017021063,New York Rangers,-52.0,right
2017021064,Philadelphia Flyers,-62.5,right
2017021064,Vegas Golden Knights,70.5,left
2017021065,Washington Capitals,-69.0,right
2017021065,Winnipeg Jets,60.5,left
2017021066,Columbus Blue Jackets,49.0,left
2017021066,Montréal Canadiens,-70.5,right
2017021067,Florida Panthers,-57.0,right
2017021067,Ottawa Senators,55.0,left
2017021068,Anaheim Ducks,57.0,left
2017021068,St. Louis Blues,-71.5,right
2017021069,Los Angeles Kings,-61.0,right
2017021069,Vancouver Canucks,58.0,left
2017021070,Detroit Red Wings,-70.5,right
2017021070,San Jose Sharks,58.0,left
2017021071,Boston Bruins,63.0,left
2017021071,Carolina Hurricanes,-70.0,right
2017021072,Dallas Stars,63.0,left
2017021072,Montréal Canadiens,-62.0,right
